_id,CALENDAR_YEAR,LOCATION_ID,LOCATION,AGE_GROUP_PUBLIC,EXPERIENCING_HOMELESSNESS_CNT
976,2019,CA-530,"Alpine, Inyo, Mono Counties CoC",65+,*
977,2019,CA-530,"Alpine, Inyo, Mono Counties CoC",Under 18,42
978,2019,CA-531,Nevada County CoC,18-24,50
979,2019,CA-531,Nevada County CoC,25-34,117
980,2019,CA-531,Nevada County CoC,35-44,115
981,2019,CA-531,Nevada County CoC,45-54,123
982,2019,CA-531,Nevada County CoC,55-64,134
983,2019,CA-531,Nevada County CoC,65+,50
984,2019,CA-531,Nevada County CoC,Invalid,*
985,2019,CA-531,Nevada County CoC,Under 18,29
986,2019,CA-531,Nevada County CoC,Unknown,*
987,2019,CA-600,Los Angeles County CoC,18-24,7929
988,2019,CA-600,Los Angeles County CoC,25-34,14443
989,2019,CA-600,Los Angeles County CoC,35-44,12838
990,2019,CA-600,Los Angeles County CoC,45-54,12555
991,2019,CA-600,Los Angeles County CoC,55-64,11589
992,2019,CA-600,Los Angeles County CoC,65+,4140
993,2019,CA-600,Los Angeles County CoC,Invalid,34
994,2019,CA-600,Los Angeles County CoC,Under 18,16599
995,2019,CA-600,Los Angeles County CoC,Unknown,5323
996,2019,CA-601,San Diego County CoC,18-24,978
997,2019,CA-601,San Diego County CoC,25-34,2479
998,2019,CA-601,San Diego County CoC,35-44,2430
999,2019,CA-601,San Diego County CoC,45-54,2709
1000,2019,CA-601,San Diego County CoC,55-64,3048
1001,2019,CA-601,San Diego County CoC,65+,1005
1002,2019,CA-601,San Diego County CoC,Invalid,*
1003,2019,CA-601,San Diego County CoC,Under 18,3192
1004,2019,CA-601,San Diego County CoC,Unknown,358
1005,2019,CA-602,Orange County CoC,18-24,674
1006,2019,CA-602,Orange County CoC,25-34,1889
1007,2019,CA-602,Orange County CoC,35-44,1874
1008,2019,CA-602,Orange County CoC,45-54,1981
1009,2019,CA-602,Orange County CoC,55-64,1792
1010,2019,CA-602,Orange County CoC,65+,627
1011,2019,CA-602,Orange County CoC,Invalid,*
1012,2019,CA-602,Orange County CoC,Under 18,2852
1013,2019,CA-602,Orange County CoC,Unknown,746
1014,2019,CA-603,Santa Barbara County CoC,18-24,168
1015,2019,CA-603,Santa Barbara County CoC,25-34,439
1016,2019,CA-603,Santa Barbara County CoC,35-44,482
1017,2019,CA-603,Santa Barbara County CoC,45-54,468
1018,2019,CA-603,Santa Barbara County CoC,55-64,575
1019,2019,CA-603,Santa Barbara County CoC,65+,231
1020,2019,CA-603,Santa Barbara County CoC,Invalid,*
1021,2019,CA-603,Santa Barbara County CoC,Under 18,430
1022,2019,CA-603,Santa Barbara County CoC,Unknown,*
1023,2019,CA-604,Kern County CoC,18-24,397
1024,2019,CA-604,Kern County CoC,25-34,680
1025,2019,CA-604,Kern County CoC,35-44,590
1026,2019,CA-604,Kern County CoC,45-54,483
1027,2019,CA-604,Kern County CoC,55-64,451
1028,2019,CA-604,Kern County CoC,65+,140
1029,2019,CA-604,Kern County CoC,Under 18,1957
1030,2019,CA-604,Kern County CoC,Unknown,*
1031,2019,CA-606,Long Beach CoC (Los Angeles County),18-24,260
1032,2019,CA-606,Long Beach CoC (Los Angeles County),25-34,631
1033,2019,CA-606,Long Beach CoC (Los Angeles County),35-44,584
1034,2019,CA-606,Long Beach CoC (Los Angeles County),45-54,722
1035,2019,CA-606,Long Beach CoC (Los Angeles County),55-64,809
1036,2019,CA-606,Long Beach CoC (Los Angeles County),65+,328
1037,2019,CA-606,Long Beach CoC (Los Angeles County),Invalid,*
1038,2019,CA-606,Long Beach CoC (Los Angeles County),Under 18,753
1039,2019,CA-606,Long Beach CoC (Los Angeles County),Unknown,*
1040,2019,CA-607,Pasadena CoC (Los Angeles County),18-24,149
1041,2019,CA-607,Pasadena CoC (Los Angeles County),25-34,209
1042,2019,CA-607,Pasadena CoC (Los Angeles County),35-44,215
1043,2019,CA-607,Pasadena CoC (Los Angeles County),45-54,262
1044,2019,CA-607,Pasadena CoC (Los Angeles County),55-64,315
1045,2019,CA-607,Pasadena CoC (Los Angeles County),65+,165
1046,2019,CA-607,Pasadena CoC (Los Angeles County),Under 18,257
1047,2019,CA-607,Pasadena CoC (Los Angeles County),Unknown,41
1048,2019,CA-608,Riverside County CoC,18-24,683
1049,2019,CA-608,Riverside County CoC,25-34,1436
1050,2019,CA-608,Riverside County CoC,35-44,1256
1051,2019,CA-608,Riverside County CoC,45-54,1123
1052,2019,CA-608,Riverside County CoC,55-64,1013
1053,2019,CA-608,Riverside County CoC,65+,383
1054,2019,CA-608,Riverside County CoC,Invalid,*
1055,2019,CA-608,Riverside County CoC,Under 18,2019
1056,2019,CA-608,Riverside County CoC,Unknown,44
1057,2019,CA-609,San Bernardino County CoC,18-24,670
1058,2019,CA-609,San Bernardino County CoC,25-34,1162
1059,2019,CA-609,San Bernardino County CoC,35-44,1021
1060,2019,CA-609,San Bernardino County CoC,45-54,754
1061,2019,CA-609,San Bernardino County CoC,55-64,662
1062,2019,CA-609,San Bernardino County CoC,65+,203
1063,2019,CA-609,San Bernardino County CoC,Invalid,*
1064,2019,CA-609,San Bernardino County CoC,Under 18,3145
1065,2019,CA-609,San Bernardino County CoC,Unknown,71
1066,2019,CA-611,Ventura County CoC,18-24,120
1067,2019,CA-611,Ventura County CoC,25-34,245
1068,2019,CA-611,Ventura County CoC,35-44,331
1069,2019,CA-611,Ventura County CoC,45-54,343
1070,2019,CA-611,Ventura County CoC,55-64,334
1071,2019,CA-611,Ventura County CoC,65+,144
1072,2019,CA-611,Ventura County CoC,Under 18,513
1073,2019,CA-611,Ventura County CoC,Unknown,*
1074,2019,CA-612,Glendale CoC (Los Angeles County),18-24,37
1075,2019,CA-612,Glendale CoC (Los Angeles County),25-34,71
1076,2019,CA-612,Glendale CoC (Los Angeles County),35-44,59
1077,2019,CA-612,Glendale CoC (Los Angeles County),45-54,50
1078,2019,CA-612,Glendale CoC (Los Angeles County),55-64,58
1079,2019,CA-612,Glendale CoC (Los Angeles County),65+,23
1080,2019,CA-612,Glendale CoC (Los Angeles County),Under 18,181
1081,2019,CA-613,Imperial County CoC,18-24,71
1082,2019,CA-613,Imperial County CoC,25-34,114
1083,2019,CA-613,Imperial County CoC,35-44,101
1084,2019,CA-613,Imperial County CoC,45-54,92
1085,2019,CA-613,Imperial County CoC,55-64,81
1086,2019,CA-613,Imperial County CoC,65+,42
1087,2019,CA-613,Imperial County CoC,Invalid,*
1088,2019,CA-613,Imperial County CoC,Under 18,311
1089,2019,CA-613,Imperial County CoC,Unknown,*
1090,2019,CA-614,San Luis Obispo County CoC,18-24,151
1091,2019,CA-614,San Luis Obispo County CoC,25-34,343
1092,2019,CA-614,San Luis Obispo County CoC,35-44,284
1093,2019,CA-614,San Luis Obispo County CoC,45-54,288
1094,2019,CA-614,San Luis Obispo County CoC,55-64,259
1095,2019,CA-614,San Luis Obispo County CoC,65+,134
1096,2019,CA-614,San Luis Obispo County CoC,Invalid,*
1097,2019,CA-614,San Luis Obispo County CoC,Under 18,614
1098,2020,All,California,18-24,20191
1099,2020,All,California,25-34,40140
1100,2020,All,California,35-44,39697
1101,2020,All,California,45-54,36881
1102,2020,All,California,55-64,37266
1103,2020,All,California,65+,15873
1104,2020,All,California,Invalid,87
1105,2020,All,California,Under 18,54855
1106,2020,All,California,Unknown,5846
1107,2020,CA-500,Santa Clara County CoC,18-24,834
1108,2020,CA-500,Santa Clara County CoC,25-34,1727
1109,2020,CA-500,Santa Clara County CoC,35-44,1867
1110,2020,CA-500,Santa Clara County CoC,45-54,1759
1111,2020,CA-500,Santa Clara County CoC,55-64,1878
1112,2020,CA-500,Santa Clara County CoC,65+,889
1113,2020,CA-500,Santa Clara County CoC,Under 18,2679
1114,2020,CA-500,Santa Clara County CoC,Unknown,13
1115,2020,CA-501,San Francisco CoC,18-24,1175
1116,2020,CA-501,San Francisco CoC,25-34,1836
1117,2020,CA-501,San Francisco CoC,35-44,1808
1118,2020,CA-501,San Francisco CoC,45-54,1681
1119,2020,CA-501,San Francisco CoC,55-64,1682
1120,2020,CA-501,San Francisco CoC,65+,784
1121,2020,CA-501,San Francisco CoC,Invalid,*
1122,2020,CA-501,San Francisco CoC,Under 18,2632
1123,2020,CA-501,San Francisco CoC,Unknown,22
1124,2020,CA-502,Alameda County CoC,18-24,835
1125,2020,CA-502,Alameda County CoC,25-34,1324
1126,2020,CA-502,Alameda County CoC,35-44,1398
1127,2020,CA-502,Alameda County CoC,45-54,1443
1128,2020,CA-502,Alameda County CoC,55-64,1649
1129,2020,CA-502,Alameda County CoC,65+,761
1130,2020,CA-502,Alameda County CoC,Invalid,*
1131,2020,CA-502,Alameda County CoC,Under 18,1633
1132,2020,CA-502,Alameda County CoC,Unknown,*
1133,2020,CA-503,Sacramento County CoC,18-24,1052
1134,2020,CA-503,Sacramento County CoC,25-34,1320
1135,2020,CA-503,Sacramento County CoC,35-44,1287
1136,2020,CA-503,Sacramento County CoC,45-54,1370
1137,2020,CA-503,Sacramento County CoC,55-64,1548
1138,2020,CA-503,Sacramento County CoC,65+,572
1139,2020,CA-503,Sacramento County CoC,Invalid,*
1140,2020,CA-503,Sacramento County CoC,Under 18,3082
1141,2020,CA-503,Sacramento County CoC,Unknown,18
1142,2020,CA-504,Sonoma County CoC,18-24,254
1143,2020,CA-504,Sonoma County CoC,25-34,432
1144,2020,CA-504,Sonoma County CoC,35-44,456
1145,2020,CA-504,Sonoma County CoC,45-54,558
1146,2020,CA-504,Sonoma County CoC,55-64,523
1147,2020,CA-504,Sonoma County CoC,65+,238
1148,2020,CA-504,Sonoma County CoC,Under 18,560
1149,2020,CA-504,Sonoma County CoC,Unknown,*
1150,2020,CA-505,Contra Costa County CoC,18-24,455
1151,2020,CA-505,Contra Costa County CoC,25-34,1008
1152,2020,CA-505,Contra Costa County CoC,35-44,1053
1153,2020,CA-505,Contra Costa County CoC,45-54,981
1154,2020,CA-505,Contra Costa County CoC,55-64,1155
1155,2020,CA-505,Contra Costa County CoC,65+,480
1156,2020,CA-505,Contra Costa County CoC,Invalid,*
1157,2020,CA-505,Contra Costa County CoC,Under 18,1163
1158,2020,CA-505,Contra Costa County CoC,Unknown,*
1159,2020,CA-506,"Monterey, San Benito Counties CoC",18-24,154
1160,2020,CA-506,"Monterey, San Benito Counties CoC",25-34,323
1161,2020,CA-506,"Monterey, San Benito Counties CoC",35-44,338
1162,2020,CA-506,"Monterey, San Benito Counties CoC",45-54,277
1163,2020,CA-506,"Monterey, San Benito Counties CoC",55-64,308
1164,2020,CA-506,"Monterey, San Benito Counties CoC",65+,148
1165,2020,CA-506,"Monterey, San Benito Counties CoC",Invalid,*
1166,2020,CA-506,"Monterey, San Benito Counties CoC",Under 18,642
1167,2020,CA-507,Marin County CoC,18-24,60
1168,2020,CA-507,Marin County CoC,25-34,154
1169,2020,CA-507,Marin County CoC,35-44,155
1170,2020,CA-507,Marin County CoC,45-54,156
1171,2020,CA-507,Marin County CoC,55-64,180
1172,2020,CA-507,Marin County CoC,65+,115
1173,2020,CA-507,Marin County CoC,Under 18,315
1174,2020,CA-507,Marin County CoC,Unknown,*
1175,2020,CA-508,Santa Cruz County CoC,18-24,157
1176,2020,CA-508,Santa Cruz County CoC,25-34,380
1177,2020,CA-508,Santa Cruz County CoC,35-44,421
1178,2020,CA-508,Santa Cruz County CoC,45-54,370
1179,2020,CA-508,Santa Cruz County CoC,55-64,368
1180,2020,CA-508,Santa Cruz County CoC,65+,230
1181,2020,CA-508,Santa Cruz County CoC,Under 18,489
1182,2020,CA-508,Santa Cruz County CoC,Unknown,14
1183,2020,CA-509,Mendocino County CoC,18-24,59
1184,2020,CA-509,Mendocino County CoC,25-34,168
1185,2020,CA-509,Mendocino County CoC,35-44,186
1186,2020,CA-509,Mendocino County CoC,45-54,196
1187,2020,CA-509,Mendocino County CoC,55-64,151
1188,2020,CA-509,Mendocino County CoC,65+,83
1189,2020,CA-509,Mendocino County CoC,Invalid,*
1190,2020,CA-509,Mendocino County CoC,Under 18,145
1191,2020,CA-509,Mendocino County CoC,Unknown,*
1192,2020,CA-510,Stanislaus County CoC,18-24,422
1193,2020,CA-510,Stanislaus County CoC,25-34,767
1194,2020,CA-510,Stanislaus County CoC,35-44,788
1195,2020,CA-510,Stanislaus County CoC,45-54,623
1196,2020,CA-510,Stanislaus County CoC,55-64,646
1197,2020,CA-510,Stanislaus County CoC,65+,199
1198,2020,CA-510,Stanislaus County CoC,Invalid,*
1199,2020,CA-510,Stanislaus County CoC,Under 18,1373
1200,2020,CA-510,Stanislaus County CoC,Unknown,*
1201,2020,CA-511,San Joaquin County CoC,18-24,560
1202,2020,CA-511,San Joaquin County CoC,25-34,1134
1203,2020,CA-511,San Joaquin County CoC,35-44,865
1204,2020,CA-511,San Joaquin County CoC,45-54,592
1205,2020,CA-511,San Joaquin County CoC,55-64,507
1206,2020,CA-511,San Joaquin County CoC,65+,220
1207,2020,CA-511,San Joaquin County CoC,Invalid,*
1208,2020,CA-511,San Joaquin County CoC,Under 18,2845
1209,2020,CA-511,San Joaquin County CoC,Unknown,*
1210,2020,CA-512,San Mateo County CoC,18-24,222
1211,2020,CA-512,San Mateo County CoC,25-34,659
1212,2020,CA-512,San Mateo County CoC,35-44,595
1213,2020,CA-512,San Mateo County CoC,45-54,646
1214,2020,CA-512,San Mateo County CoC,55-64,763
1215,2020,CA-512,San Mateo County CoC,65+,390
1216,2020,CA-512,San Mateo County CoC,Invalid,*
1217,2020,CA-512,San Mateo County CoC,Under 18,1017
1218,2020,CA-512,San Mateo County CoC,Unknown,*
1219,2020,CA-513,"Kings, Tulare Counties CoC",18-24,294
1220,2020,CA-513,"Kings, Tulare Counties CoC",25-34,558
1221,2020,CA-513,"Kings, Tulare Counties CoC",35-44,600
1222,2020,CA-513,"Kings, Tulare Counties CoC",45-54,455
1223,2020,CA-513,"Kings, Tulare Counties CoC",55-64,342
1224,2020,CA-513,"Kings, Tulare Counties CoC",65+,87
1225,2020,CA-513,"Kings, Tulare Counties CoC",Invalid,*
1226,2020,CA-513,"Kings, Tulare Counties CoC",Under 18,955
1227,2020,CA-513,"Kings, Tulare Counties CoC",Unknown,*
1228,2020,CA-514,"Fresno, Madera Counties CoC",18-24,283
1229,2020,CA-514,"Fresno, Madera Counties CoC",25-34,694
1230,2020,CA-514,"Fresno, Madera Counties CoC",35-44,841
1231,2020,CA-514,"Fresno, Madera Counties CoC",45-54,773
1232,2020,CA-514,"Fresno, Madera Counties CoC",55-64,688
1233,2020,CA-514,"Fresno, Madera Counties CoC",65+,274
1234,2020,CA-514,"Fresno, Madera Counties CoC",Invalid,*
1235,2020,CA-514,"Fresno, Madera Counties CoC",Under 18,1019
1236,2020,CA-514,"Fresno, Madera Counties CoC",Unknown,17
1237,2020,CA-515,Placer County CoC,18-24,108
1238,2020,CA-515,Placer County CoC,25-34,306
1239,2020,CA-515,Placer County CoC,35-44,290
1240,2020,CA-515,Placer County CoC,45-54,293
1241,2020,CA-515,Placer County CoC,55-64,253
1242,2020,CA-515,Placer County CoC,65+,123
1243,2020,CA-515,Placer County CoC,Invalid,*
1244,2020,CA-515,Placer County CoC,Under 18,361
1245,2020,CA-515,Placer County CoC,Unknown,11
1246,2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",18-24,81
1247,2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",25-34,228
1248,2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",35-44,208
1249,2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",45-54,175
1250,2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",55-64,252
1251,2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",65+,106
1252,2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Invalid,*
1253,2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Under 18,228
1254,2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,176
1255,2020,CA-517,Napa County CoC,18-24,113
1256,2020,CA-517,Napa County CoC,25-34,240
1257,2020,CA-517,Napa County CoC,35-44,230
1258,2020,CA-517,Napa County CoC,45-54,242
1259,2020,CA-517,Napa County CoC,55-64,216
1260,2020,CA-517,Napa County CoC,65+,109
1261,2020,CA-517,Napa County CoC,Invalid,*
1262,2020,CA-517,Napa County CoC,Under 18,213
1263,2020,CA-517,Napa County CoC,Unknown,*
1264,2020,CA-518,Solano County CoC,18-24,60
1265,2020,CA-518,Solano County CoC,25-34,188
1266,2020,CA-518,Solano County CoC,35-44,230
1267,2020,CA-518,Solano County CoC,45-54,221
1268,2020,CA-518,Solano County CoC,55-64,252
1269,2020,CA-518,Solano County CoC,65+,110
1270,2020,CA-518,Solano County CoC,Under 18,207
1271,2020,CA-518,Solano County CoC,Unknown,*
1272,2020,CA-519,Butte County CoC,18-24,120
1273,2020,CA-519,Butte County CoC,25-34,311
1274,2020,CA-519,Butte County CoC,35-44,328
1275,2020,CA-519,Butte County CoC,45-54,313
1276,2020,CA-519,Butte County CoC,55-64,298
1277,2020,CA-519,Butte County CoC,65+,162
1278,2020,CA-519,Butte County CoC,Under 18,318
1279,2020,CA-519,Butte County CoC,Unknown,*
1280,2020,CA-520,Merced County CoC,18-24,212
1281,2020,CA-520,Merced County CoC,25-34,445
1282,2020,CA-520,Merced County CoC,35-44,386
1283,2020,CA-520,Merced County CoC,45-54,263
1284,2020,CA-520,Merced County CoC,55-64,224
1285,2020,CA-520,Merced County CoC,65+,67
1286,2020,CA-520,Merced County CoC,Invalid,*
1287,2020,CA-520,Merced County CoC,Under 18,1033
1288,2020,CA-520,Merced County CoC,Unknown,*
1289,2020,CA-521,Yolo County CoC,18-24,107
1290,2020,CA-521,Yolo County CoC,25-34,216
1291,2020,CA-521,Yolo County CoC,35-44,251
1292,2020,CA-521,Yolo County CoC,45-54,218
1293,2020,CA-521,Yolo County CoC,55-64,232
1294,2020,CA-521,Yolo County CoC,65+,110
1295,2020,CA-521,Yolo County CoC,Under 18,425
1296,2020,CA-522,Humboldt County CoC,18-24,77
1297,2020,CA-522,Humboldt County CoC,25-34,232
1298,2020,CA-522,Humboldt County CoC,35-44,495
1299,2020,CA-522,Humboldt County CoC,45-54,305
1300,2020,CA-522,Humboldt County CoC,55-64,248
1301,2020,CA-522,Humboldt County CoC,65+,139
1302,2020,CA-522,Humboldt County CoC,Under 18,217
1303,2020,CA-522,Humboldt County CoC,Unknown,26
1304,2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",18-24,62
1305,2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",25-34,102
1306,2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",35-44,54
1307,2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",45-54,31
1308,2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",55-64,32
1309,2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",65+,16
1310,2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Invalid,*
1311,2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Under 18,207
1312,2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,*
1313,2020,CA-524,"Yuba, Sutter Counties CoC",18-24,55
1314,2020,CA-524,"Yuba, Sutter Counties CoC",25-34,104
1315,2020,CA-524,"Yuba, Sutter Counties CoC",35-44,90
1316,2020,CA-524,"Yuba, Sutter Counties CoC",45-54,60
1317,2020,CA-524,"Yuba, Sutter Counties CoC",55-64,74
1318,2020,CA-524,"Yuba, Sutter Counties CoC",65+,41
1319,2020,CA-524,"Yuba, Sutter Counties CoC",Invalid,*
1320,2020,CA-524,"Yuba, Sutter Counties CoC",Under 18,283
1321,2020,CA-525,El Dorado County CoC,18-24,32
1322,2020,CA-525,El Dorado County CoC,25-34,52
1323,2020,CA-525,El Dorado County CoC,35-44,66
1324,2020,CA-525,El Dorado County CoC,45-54,64
1325,2020,CA-525,El Dorado County CoC,55-64,82
1326,2020,CA-525,El Dorado County CoC,65+,47
1327,2020,CA-525,El Dorado County CoC,Invalid,*
1328,2020,CA-525,El Dorado County CoC,Under 18,96
1329,2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",18-24,46
1330,2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",25-34,105
1331,2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",35-44,122
1332,2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",45-54,97
1333,2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",55-64,91
1334,2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",65+,42
1335,2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Under 18,213
1336,2020,CA-527,Tehama County CoC,18-24,31
1337,2020,CA-527,Tehama County CoC,25-34,87
1338,2020,CA-527,Tehama County CoC,35-44,94
1339,2020,CA-527,Tehama County CoC,45-54,65
1340,2020,CA-527,Tehama County CoC,55-64,80
1341,2020,CA-527,Tehama County CoC,65+,32
1342,2020,CA-527,Tehama County CoC,Invalid,*
1343,2020,CA-527,Tehama County CoC,Under 18,59
1344,2020,CA-529,Lake County CoC,18-24,19
1345,2020,CA-529,Lake County CoC,25-34,30
1346,2020,CA-529,Lake County CoC,35-44,30
1347,2020,CA-529,Lake County CoC,45-54,17
1348,2020,CA-529,Lake County CoC,55-64,27
1349,2020,CA-529,Lake County CoC,65+,*
1350,2020,CA-529,Lake County CoC,Under 18,39
1351,2020,CA-530,"Alpine, Inyo, Mono Counties CoC",18-24,13
1352,2020,CA-530,"Alpine, Inyo, Mono Counties CoC",25-34,36
1353,2020,CA-530,"Alpine, Inyo, Mono Counties CoC",35-44,31
1354,2020,CA-530,"Alpine, Inyo, Mono Counties CoC",45-54,24
1355,2020,CA-530,"Alpine, Inyo, Mono Counties CoC",55-64,33
1356,2020,CA-530,"Alpine, Inyo, Mono Counties CoC",65+,19
1357,2020,CA-530,"Alpine, Inyo, Mono Counties CoC",Under 18,48
1358,2020,CA-531,Nevada County CoC,18-24,33
1359,2020,CA-531,Nevada County CoC,25-34,106
1360,2020,CA-531,Nevada County CoC,35-44,104
1361,2020,CA-531,Nevada County CoC,45-54,115
1362,2020,CA-531,Nevada County CoC,55-64,117
1363,2020,CA-531,Nevada County CoC,65+,45
1364,2020,CA-531,Nevada County CoC,Under 18,26
1365,2020,CA-531,Nevada County CoC,Unknown,*
1366,2020,CA-600,Los Angeles County CoC,18-24,7446
1367,2020,CA-600,Los Angeles County CoC,25-34,15127
1368,2020,CA-600,Los Angeles County CoC,35-44,14562
1369,2020,CA-600,Los Angeles County CoC,45-54,13456
1370,2020,CA-600,Los Angeles County CoC,55-64,12704
1371,2020,CA-600,Los Angeles County CoC,65+,5071
1372,2020,CA-600,Los Angeles County CoC,Invalid,25
1373,2020,CA-600,Los Angeles County CoC,Under 18,14551
1374,2020,CA-600,Los Angeles County CoC,Unknown,4508
1375,2020,CA-601,San Diego County CoC,18-24,1624
1376,2020,CA-601,San Diego County CoC,25-34,3227
1377,2020,CA-601,San Diego County CoC,35-44,3202
1378,2020,CA-601,San Diego County CoC,45-54,3292
1379,2020,CA-601,San Diego County CoC,55-64,3628
1380,2020,CA-601,San Diego County CoC,65+,1479
1381,2020,CA-601,San Diego County CoC,Invalid,*
1382,2020,CA-601,San Diego County CoC,Under 18,3353
1383,2020,CA-601,San Diego County CoC,Unknown,774
1384,2020,CA-602,Orange County CoC,18-24,667
1385,2020,CA-602,Orange County CoC,25-34,1995
1386,2020,CA-602,Orange County CoC,35-44,1897
1387,2020,CA-602,Orange County CoC,45-54,1976
1388,2020,CA-602,Orange County CoC,55-64,2063
1389,2020,CA-602,Orange County CoC,65+,847
1390,2020,CA-602,Orange County CoC,Under 18,2836
1391,2020,CA-602,Orange County CoC,Unknown,61
1392,2020,CA-603,Santa Barbara County CoC,18-24,206
1393,2020,CA-603,Santa Barbara County CoC,25-34,424
1394,2020,CA-603,Santa Barbara County CoC,35-44,492
1395,2020,CA-603,Santa Barbara County CoC,45-54,445
1396,2020,CA-603,Santa Barbara County CoC,55-64,568
1397,2020,CA-603,Santa Barbara County CoC,65+,253
1398,2020,CA-603,Santa Barbara County CoC,Invalid,*
1399,2020,CA-603,Santa Barbara County CoC,Under 18,535
1400,2020,CA-603,Santa Barbara County CoC,Unknown,*
1401,2020,CA-604,Kern County CoC,18-24,399
1402,2020,CA-604,Kern County CoC,25-34,786
1403,2020,CA-604,Kern County CoC,35-44,795
1404,2020,CA-604,Kern County CoC,45-54,678
1405,2020,CA-604,Kern County CoC,55-64,597
1406,2020,CA-604,Kern County CoC,65+,171
1407,2020,CA-604,Kern County CoC,Under 18,1806
1408,2020,CA-606,Long Beach CoC (Los Angeles County),18-24,258
1409,2020,CA-606,Long Beach CoC (Los Angeles County),25-34,621
1410,2020,CA-606,Long Beach CoC (Los Angeles County),35-44,621
1411,2020,CA-606,Long Beach CoC (Los Angeles County),45-54,711
1412,2020,CA-606,Long Beach CoC (Los Angeles County),55-64,831
1413,2020,CA-606,Long Beach CoC (Los Angeles County),65+,442
1414,2020,CA-606,Long Beach CoC (Los Angeles County),Invalid,*
1415,2020,CA-606,Long Beach CoC (Los Angeles County),Under 18,662
1416,2020,CA-606,Long Beach CoC (Los Angeles County),Unknown,13
1417,2020,CA-607,Pasadena CoC (Los Angeles County),18-24,106
1418,2020,CA-607,Pasadena CoC (Los Angeles County),25-34,193
1419,2020,CA-607,Pasadena CoC (Los Angeles County),35-44,187
1420,2020,CA-607,Pasadena CoC (Los Angeles County),45-54,227
1421,2020,CA-607,Pasadena CoC (Los Angeles County),55-64,298
1422,2020,CA-607,Pasadena CoC (Los Angeles County),65+,155
1423,2020,CA-607,Pasadena CoC (Los Angeles County),Under 18,213
1424,2020,CA-607,Pasadena CoC (Los Angeles County),Unknown,15
1425,2020,CA-608,Riverside County CoC,18-24,771
1426,2020,CA-608,Riverside County CoC,25-34,1538
1427,2020,CA-608,Riverside County CoC,35-44,1439
1428,2020,CA-608,Riverside County CoC,45-54,1202
1429,2020,CA-608,Riverside County CoC,55-64,1161
1430,2020,CA-608,Riverside County CoC,65+,569
1431,2020,CA-608,Riverside County CoC,Invalid,*
1432,2020,CA-608,Riverside County CoC,Under 18,2357
1433,2020,CA-608,Riverside County CoC,Unknown,50
1434,2020,CA-609,San Bernardino County CoC,18-24,816
1435,2020,CA-609,San Bernardino County CoC,25-34,1316
1436,2020,CA-609,San Bernardino County CoC,35-44,1145
1437,2020,CA-609,San Bernardino County CoC,45-54,885
1438,2020,CA-609,San Bernardino County CoC,55-64,899
1439,2020,CA-609,San Bernardino County CoC,65+,353
1440,2020,CA-609,San Bernardino County CoC,Invalid,*
1441,2020,CA-609,San Bernardino County CoC,Under 18,3431
1442,2020,CA-609,San Bernardino County CoC,Unknown,75
1443,2020,CA-611,Ventura County CoC,18-24,100
1444,2020,CA-611,Ventura County CoC,25-34,267
1445,2020,CA-611,Ventura County CoC,35-44,376
1446,2020,CA-611,Ventura County CoC,45-54,398
1447,2020,CA-611,Ventura County CoC,55-64,521
1448,2020,CA-611,Ventura County CoC,65+,256
1449,2020,CA-611,Ventura County CoC,Invalid,*
1450,2020,CA-611,Ventura County CoC,Under 18,317
1451,2020,CA-611,Ventura County CoC,Unknown,*
